SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap,High_log,Low_log,Open_log,Close_log,Volume_log,Marketcap_log,High_log_zscore,High_log_anomaly,Low_log_zscore,Low_log_anomaly,Open_log_zscore,Open_log_anomaly,Close_log_zscore,Close_log_anomaly,Volume_log_zscore,Volume_log_anomaly,Marketcap_log_zscore,Marketcap_log_anomaly,log_return,log_high_low_spread,log_close_open_return
1128,Bitcoin,BTC,2016-05-30 23:59:59,544.3489990234375,522.9630126953125,528.4710083007812,533.864013671875,87958704.0,8330000111.4,6.2995905834781345,6.259510740140168,6.269987947231881,6.280141150484661,18.2923779895723,22.84312930649851,2.8453037232443084,False,3.609024465765848,True,3.442318610910678,True,2.9465396006034754,False,0.7605531679296288,False,2.9544014875663445,False,0.014397124792801641,0.0400798433379661,0.010153203252779797
1129,Bitcoin,BTC,2016-05-31 23:59:59,546.6179809570312,520.6619873046875,534.1909790039062,531.385986328125,138450000.0,8293035755.05,6.3037501689591835,6.255101054440216,6.280753413606854,6.27548866174751,18.746019807581245,22.838681933879716,2.4858791384023884,False,2.8469382075223804,False,2.959198609103941,False,2.4439269404114503,False,1.6497413894374826,False,2.4530825376398653,False,-0.0046524887371504065,0.048649114518967806,-0.005264751859344052
1130,Bitcoin,BTC,2016-06-01 23:59:59,543.0800170898438,525.635986328125,531.1069946289062,536.9199829101562,86061800.0,8381321200.0,6.297256670200452,6.2646089319653795,6.274963497420534,6.285849075790031,18.27057620079625,22.84927140011105,2.108814760662995,False,2.5760634880836832,False,2.437516919378626,False,2.2853191759990525,False,0.6045456335120821,False,2.2930689243427267,False,0.010360414042520638,0.03264773823507294,0.010885578369497217
1131,Bitcoin,BTC,2016-06-02 23:59:59,540.3519897460938,533.0780029296875,536.5150146484375,537.9719848632812,60378200.0,8399598923.4,6.292220760070689,6.278667760418187,6.285094547976325,6.287806486061122,17.916138670602844,22.851449794441457,1.8391687509321335,False,2.4363393819116115,False,2.2778421495867804,False,2.0568624676999456,False,-0.18403338982377823,False,2.0651469968980987,False,0.0019574102710908647,0.013552999652502784,0.002711938084797083
1132,Bitcoin,BTC,2016-06-03 23:59:59,574.6380004882812,536.9199829101562,537.6820068359375,569.1939697265625,122020000.0,8889102698.0,6.353740278170282,6.285849075790031,6.287267320053082,6.344221271863306,18.61969552368798,22.908091947519793,2.3151702010462754,False,2.2361272622320985,False,2.0537937061376432,False,2.4633958717233324,False,1.2823889082349633,False,2.46132688266352,False,0.0564147858021844,0.0678912023802507,0.056953951810224446
1133,Bitcoin,BTC,2016-06-04 23:59:59,590.1320190429688,564.2379760742188,569.7050170898438,572.7269897460938,94925296.0,8945981421.82,6.380346272958764,6.335476105898983,6.345118712994604,6.350409145487009,18.368600782328528,22.914470265252476,2.297584232220409,False,2.539591358217877,False,2.476116444042089,False,2.227989740521306,False,0.6911172984992405,False,2.227818012538427,False,0.0061878736237028775,0.04487016705978153,0.005290432492405017
1134,Bitcoin,BTC,2016-06-05 23:59:59,582.8079833984375,569.177978515625,573.3079833984375,574.9769897460938,68874096.0,8983555643.4,6.367857772577327,6.34419317698454,6.3514230651591514,6.354330022163735,18.047790700124356,22.918661592273303,1.9359316787838596,False,2.3087023409876877,False,2.23829650003688,False,2.02509253549689,False,0.0002657193595157382,False,2.0267141202228474,False,0.003920876676725804,0.023664595592787663,0.0029069570045834325
1135,Bitcoin,BTC,2016-06-06 23:59:59,586.469970703125,574.6019897460938,574.6019897460938,585.5369873046875,72138896.0,9151021089.23,6.374121465935535,6.3536776093761125,6.3536776093761125,6.372529353211047,18.094103929746186,22.937131304459008,1.8098851547688324,False,2.138258399423782,False,2.0177998590830057,False,1.9873758138239714,False,0.056643712569187585,False,1.9883328461302845,False,0.018199331047312306,0.020443856559422713,0.01885174383493471
1136,Bitcoin,BTC,2016-06-07 23:59:59,590.2589721679688,567.5139770507812,585.4450073242188,576.5969848632812,107770000.0,9013335474.15,6.380561376473506,6.3412653782166375,6.372372254329801,6.357143556025318,18.495509884573014,22.92197103696968,1.7056912574399319,False,1.8085201501196064,False,1.9858501977362557,False,1.670034474906121,False,0.8914363776186632,False,1.6748992585223177,False,-0.015385797185729189,0.03929599825686836,-0.015228698304483146
1137,Bitcoin,BTC,2016-06-08 23:59:59,582.8389892578125,573.1300048828125,577.1669921875,581.64501953125,80265800.0,9094354020.88,6.367910971976647,6.351112575592556,6.3581316391721865,6.365860329570309,18.200854185330346,22.930919620652432,1.4655595564912445,False,1.7385374107868161,False,1.6785665490552624,False,1.6078365187068304,False,0.19814676883380586,False,1.6126022620274032,False,0.00871677354499134,0.01679839638409053,0.0077286903981228505
1138,Bitcoin,BTC,2016-06-09 23:59:59,582.2030029296875,570.9509887695312,582.2030029296875,574.6300048828125,71301000.0,8987040811.0,6.366819189198749,6.347303371943217,6.366819189198749,6.353726363912804,18.082420910531614,22.91904946672728,1.3500238431532363,False,1.5619770925421752,False,1.6146931635385238,False,1.3842143071506072,False,-0.08621271069195424,False,1.3922841706040814,False,-0.012133965657505463,0.019515817255531864,-0.013092825285944798
1139,Bitcoin,BTC,2016-06-10 23:59:59,579.1270141601562,573.3250122070312,575.8369750976562,577.469970703125,66991900.0,9033522014.25,6.361521821667576,6.351452767441678,6.355824591291181,6.3586564422614975,18.0200822745244,22.92420816313217,1.2146873187817668,False,1.4779258548019756,False,1.399715997917826,False,1.326876873013088,False,-0.2532573540670837,False,1.3353088030713778,False,0.004930078348693634,0.0100690542258981,0.002831850970316907
1140,Bitcoin,BTC,2016-06-11 23:59:59,607.1160278320312,578.6740112304688,578.6740112304688,606.7269897460938,82357000.0,9493578714.4,6.408719922433642,6.360739298690192,6.360739298690192,6.4080789201069415,18.22657401401119,22.97388148221275,1.49549843750415,False,1.4464849656573606,False,1.340422848142236,False,1.621019789435651,False,0.2009320715572435,False,1.6242221224372746,False,0.04942247784544396,0.04798062374344969,0.04733962141674919
1141,Bitcoin,BTC,2016-06-12 23:59:59,684.843994140625,607.0390014648438,609.6840209960938,672.7839965820312,277084992.0,10529624646.8,6.529191066544107,6.408593041820487,6.412940824592795,6.5114243220827825,19.439834847413724,23.077458516379085,2.204474897232435,False,1.7169319414898359,False,1.6521564106069222,False,2.208726838495734,False,2.5546439515792816,False,2.2026192908919127,False,0.10334540197584108,0.1205980247236198,0.09848349748998775
1142,Bitcoin,BTC,2016-06-13 23:59:59,716.0040283203125,664.4869995117188,671.6539916992188,704.3759765625,243295008.0,11026918233.0,6.573685793090506,6.499015313645466,6.5097433146153385,6.5573122712172145,19.309785289664095,23.12360523253268,2.2382286433539793,False,2.205105643458529,False,2.1869627878779863,False,2.2548510139308506,False,2.0784617871995614,False,2.248426819600104,False,0.04588794913443195,0.07467047944504035,0.04756895660187599
1143,Bitcoin,BTC,2016-06-14 23:59:59,704.5040283203125,662.8040161132812,704.5040283203125,685.5590209960938,186694000.0,10734585655.9,6.557494049307217,6.496479344847993,6.557494049307217,6.530234594488014,19.044981470877172,23.096736670038077,1.9142867621771764,False,1.9604097123885105,False,2.248851624231949,False,1.8608758941018966,False,1.503427752500394,False,1.8594063928428555,False,-0.027077676729200917,0.06101470445922441,-0.027259454819203555
1144,Bitcoin,BTC,2016-06-15 23:59:59,696.302978515625,672.5609741210938,685.6849975585938,694.468994140625,99223800.0,10876756116.3,6.545784879572017,6.511092775203972,6.530418335034772,6.543147516331876,18.412888462833894,23.10989388284297,1.680621929647581,False,1.8723880239540225,False,1.8564360871789953,False,1.7758907386074767,False,0.16665755778043756,False,1.7753728303746752,False,0.012912921843862613,0.034692104368045484,0.012729181297103764
1145,Bitcoin,BTC,2016-06-16 23:59:59,773.7219848632812,696.5230102539062,696.5230102539062,766.3079833984375,271633984.0,12004751235.6,6.651212616381485,6.546100829650327,6.546100829650327,6.641584156033062,19.41996607100541,23.20856834467232,2.108013165035064,False,1.9159069443247865,False,1.7878136140300356,False,2.1542392518450164,False,2.025222007877274,False,2.1490953930633343,False,0.09843663970118577,0.10511178673115751,0.09548332638273482
1146,Bitcoin,BTC,2016-06-17 23:59:59,775.3560180664062,716.5560302734375,768.4869995117188,748.9089965820312,363320992.0,11734973407.3,6.653322302021709,6.574456444173697,6.644423646129925,6.6186174762450305,19.710797276969988,23.185839400145426,1.9187478045805026,False,1.9057216497587068,False,2.1611787020015663,False,1.8297606294173918,False,2.2614069287524594,False,1.8284229676088197,False,-0.022966679788031463,0.07886585784801259,-0.025806169884894814
1147,Bitcoin,BTC,2016-06-18 23:59:59,777.989990234375,733.9290161132812,748.7559814453125,756.2269897460938,252718000.0,11852610450.4,6.656713658072969,6.598412315645435,6.618413137972459,6.628341582100123,19.347784800529986,23.19581397144001,1.7728663692720903,False,1.877904153837944,False,1.820572767122668,False,1.7372448665642803,False,1.500185498142871,False,1.737012643976693,False,0.009724105855092091,0.058301342427534486,0.009928444127663916
1148,Bitcoin,BTC,2016-06-19 23:59:59,766.6209716796875,745.6279907226562,756.68798828125,763.781005859375,136184992.0,11974386667.3,6.641992509315923,6.614226803872008,6.628950999755601,6.63828110653166,18.729524754712482,23.206035761169712,1.5702791759081685,False,1.812783846165736,False,1.7339562561313089,False,1.659595759635119,False,0.42527013195861096,False,1.6604134440257656,False,0.00993952443153745,0.027765705443915323,0.009330106776059388
1149,Bitcoin,BTC,2016-06-20 23:59:59,764.083984375,732.7269897460938,763.927001953125,737.2260131835938,174511008.0,11561085978.8,6.638677710317378,6.596773176499627,6.638472237419824,6.60289451164028,18.97749838071166,23.170910638581063,1.451943749291625,False,1.584403022714832,False,1.6544394255470323,False,1.3671473248246677,False,0.7907819263957543,False,1.3713824672500905,False,-0.03538659489137963,0.04190453381775061,-0.03557772577954399
1150,Bitcoin,BTC,2016-06-21 23:59:59,735.8829956054688,639.0700073242188,735.8829956054688,666.6519775390625,309944000.0,10456853277.5,6.601071132729137,6.460014006004422,6.601071132729137,6.502268136939821,19.551902193963873,23.070523416432582,1.1738162154589675,False,0.7135364674218276,False,1.3525039181874805,False,0.7426826794288581,False,1.6878244347205802,False,0.7545258343450395,False,-0.10062637470045921,0.14105712672471515,-0.09880299578931595
1151,Bitcoin,BTC,2016-06-22 23:59:59,678.6699829101562,587.4829711914062,665.9149780273438,596.1160278320312,266392992.0,9352374506.6,6.5201349754002225,6.375847260392118,6.501162001771474,6.390435325688653,19.400483189978186,22.958896105930286,0.6661672276064016,False,0.1404641113261099,False,0.7329969463641207,False,0.026914721658258218,False,1.3358860103917585,False,0.04790817465796906,False,-0.11183281125116817,0.14428771500810456,-0.11072667608282138
1152,Bitcoin,BTC,2016-06-23 23:59:59,629.3270263671875,558.1389770507812,597.4429931640625,623.9769897460938,253462000.0,9791649876.52,6.444651036324811,6.324607994185337,6.392658870323505,6.436113492282612,19.350724468378505,23.00479580600277,0.16266952525087766,False,-0.25358306371533057,False,0.03769807205445518,False,0.2553444834603737,False,1.166683463050711,False,0.27484677252702266,False,0.045678166593958736,0.12004304213947403,0.04345462195910699
1153,Bitcoin,BTC,2016-06-24 23:59:59,681.7269897460938,625.27197265625,625.5750122070312,665.2990112304688,224316992.0,10442233719.4,6.524629269408524,6.438186711333379,6.438671246309083,6.500236580545728,19.228570752305473,23.069124354312134,0.6167562125632923,False,0.4698735743908534,False,0.2681798484597779,False,0.6289146517834016,False,0.8890339431816239,False,0.6450117607841904,False,0.0641230882631163,0.08644255807514512,0.06156533423664534
1154,Bitcoin,BTC,2016-06-25 23:59:59,691.7310180664062,646.5590209960938,665.281005859375,665.1229858398438,126656000.0,10442165050.8,6.539197177837205,6.4716644871556905,6.50020951660239,6.499971964668902,18.656985307944375,23.0691177782454,0.6708045172624382,False,0.6642104200571732,False,0.624213367292728,False,0.5798789184644927,False,-0.18641748360128307,False,0.59828386854953,False,-0.00026461587682646837,0.06753269068151457,-0.00023755193348851122
1155,Bitcoin,BTC,2016-06-26 23:59:59,665.97998046875,616.9340209960938,665.9310302734375,629.3670043945312,109225000.0,9883123076.92,6.501259610732366,6.424762083010905,6.501186107029882,6.444714559351663,18.508920532801774,23.01409439965966,0.3405942812446163,False,0.24368995738658777,False,0.5839688138079937,False,0.09845665688317319,False,-0.4356327399896691,False,0.1249485009410057,False,-0.05525740531723855,0.07649752772146101,-0.05647154767821938
1156,Bitcoin,BTC,2016-06-27 23:59:59,655.2750244140625,620.5239868164062,629.3489990234375,655.2750244140625,122134000.0,10292371661.2,6.485055032110003,6.430564261135856,6.444685950243578,6.485055032110003,18.620629360596524,23.05466884237344,0.16621179891864038,False,0.23308937707813585,False,0.0932046336613648,False,0.3799008199367327,False,-0.20451315589855618,False,0.403666123946758,False,0.04034047275833963,0.05449077097414623,0.04036908186642485
1157,Bitcoin,BTC,2016-06-28 23:59:59,659.2479858398438,637.7730102539062,658.1019897460938,647.0009765625,138384992.0,10164806260.6,6.491099769999065,6.457982436737808,6.489359918928242,6.472347803869932,18.745550155961517,23.04219722438616,0.17254022822911846,False,0.4297180195908562,False,0.40884134859825993,False,0.22428462590624823,False,0.032886155070081406,False,0.25119811908033063,False,-0.012707228240071089,0.033117333261256654,-0.017012115058310684
1158,Bitcoin,BTC,2016-06-29 23:59:59,644.6820068359375,628.2839965820312,644.1220092773438,639.8900146484375,142456000.0,10055423427.0,6.468757182567612,6.442992288102545,6.4678881635595475,6.461296309473635,18.774543738063286,23.03137797037339,-0.062055429018981,False,0.24142622978239645,False,0.18007036136218316,False,0.07855429343021711,False,0.05766709083362626,False,0.10844489508122099,False,-0.01105149439629649,0.025764894465067023,-0.006591854085912452
1159,Bitcoin,BTC,2016-06-30 23:59:59,675.4030151367188,636.6079711914062,640.5910034179688,673.3369750976562,138980000.0,10583527799.4,6.51530957216525,6.456154036276677,6.46239119308326,6.51224591027339,18.749840595850454,23.082564648194644,0.2895137683778588,False,0.31779910966628494,False,0.0826650318330419,False,0.48898696289404486,False,0.010800070172406818,False,0.5155993638350167,False,0.05094960079975497,0.05915553588857225,0.04985471719013024
1160,Bitcoin,BTC,2016-07-01 23:59:59,686.1539916992188,669.593994140625,672.5150146484375,676.2960205078125,134431008.0,10632674989.8,6.531102080230191,6.506671549811005,6.511024437841536,6.516630880352156,18.716561673728588,23.087197642967446,0.37952639892624795,False,0.7764263483917964,False,0.47219324419219455,False,0.4797523116898368,False,-0.08122888838460647,False,0.5083044878623164,False,0.004384970078765704,0.024430530419186525,0.00560644251061948
1161,Bitcoin,BTC,2016-07-02 23:59:59,703.7020263671875,676.3989868164062,676.7340087890625,703.7020263671875,112354000.0,11066171356.3,6.556355008557937,6.51678311911734,6.517278298793824,6.556355008557937,18.537165158988095,23.127158666238277,0.5679766425401901,False,0.8292067553939302,False,0.48065014633595593,False,0.8233225882818733,False,-0.48550779872219035,False,0.849918370202441,False,0.03972412820578164,0.0395718894405972,0.039076709764113815
1162,Bitcoin,BTC,2016-07-03 23:59:59,704.968017578125,649.0089721679688,704.968017578125,658.6640014648438,129512000.0,10360455388.0,6.558152436645829,6.475446541212489,6.558152436645829,6.490213543272474,18.67928409890348,23.061262029182352,0.535886239221707,False,0.325930212275647,False,0.8367891146132689,False,0.08826582403431647,False,-0.2051945998925541,False,0.124270772862506,False,-0.0661414652854635,0.08270589543333973,-0.06793889337335468
1163,Bitcoin,BTC,2016-07-04 23:59:59,683.6619873046875,650.5079956054688,658.8040161132812,683.6619873046875,92008400.0,10756225161.5,6.527463624872833,6.4777535893535285,6.4904260943888525,6.527463624872833,18.337390435193154,23.098750508705884,0.17240179656685292,False,0.3065753702465655,False,0.08304608689775747,False,0.44035704712962964,False,-0.8866561702782101,False,0.4744751066754991,False,0.0372500816003587,0.049710035519304085,0.03703753048398006
1164,Bitcoin,BTC,2016-07-05 23:59:59,683.4910278320312,665.0659790039062,683.208984375,670.6270141601562,130476000.0,10553590036.3,6.5272135292776,6.499886252281446,6.526800792819685,6.508213116787955,18.686699859767888,23.07973192678467,0.11800211635697619,False,0.5195604188436012,False,0.4270335025129537,False,0.175873228607238,False,-0.239634919947744,False,0.2141520822102086,False,-0.019250508084877715,0.02732727699615456,-0.018587676031730282
1165,Bitcoin,BTC,2016-07-06 23:59:59,681.8980102539062,670.4180297851562,670.4180297851562,677.3309936523438,134960992.0,10661460872.4,6.5248801015782325,6.507901442877172,6.507901442877172,6.518160065770867,18.720496346500997,23.089901288733678,0.03761916292364595,False,0.5672742715562383,False,0.16517538871288737,False,0.2433075191191434,False,-0.2213119511235824,False,0.28261621851621843,False,0.00994694898291204,0.016978658701060745,0.010258622893695168
1166,Bitcoin,BTC,2016-07-07 23:59:59,682.4320068359375,611.833984375,678.0900268554688,640.56201171875,258091008.0,10084880015.6,6.525662898412738,6.416460978351569,6.519280062098185,6.462345934322001,19.368822824872336,23.03430311096897,-0.0103242643012361,False,-0.6185583001942455,False,0.24948059909241543,False,-0.49287769341317705,False,1.1034761164316071,False,-0.44803306590598546,False,-0.05581413144886582,0.10920192006116825,-0.05693412777618345
1167,Bitcoin,BTC,2016-07-08 23:59:59,666.7069702148438,636.4669799804688,640.68798828125,666.5230102539062,141970000.0,10496037616.4,6.502350624368889,6.455932539166262,6.462542580664098,6.502074663034685,18.771126325639756,23.074263653021294,-0.3783248184255092,False,-0.1629477371509862,False,-0.5020203587286372,False,-0.0516402502870429,False,-0.2206058143431114,False,-0.006222423159433408,False,0.03972872871268418,0.046418085202627246,0.03953208237058714
1168,Bitcoin,BTC,2016-07-09 23:59:59,666.3839721679688,633.3989868164062,666.3839721679688,650.9600219726562,180536000.0,10252979329.9,6.5018660391948,6.451100534508069,6.5018660391948,6.478448230142636,19.01144076183388,23.05083416662726,-0.4849032446359941,False,-0.28684098277376935,False,-0.06353822762804366,False,-0.4552650131677989,False,0.25613722954538704,False,-0.40808195293344784,False,-0.023626432892049465,0.0507655046867308,-0.023417809052164174
1169,Bitcoin,BTC,2016-07-10 23:59:59,652.2940063476562,641.2639770507812,650.5989990234375,649.3599853515625,102532000.0,10229001841.0,6.4804953902693505,6.463441192817856,6.477893475494319,6.475987239894651,18.44568550294193,23.048492840399756,-0.9500093470514185,False,-0.17539096538965687,False,-0.4738750854447901,False,-0.5962029055295128,False,-1.164876266417415,False,-0.5503177629277047,False,-0.002460990247985073,0.01705419745149417,-0.0019062355996686264
1170,Bitcoin,BTC,2016-07-11 23:59:59,659.6290283203125,644.97998046875,648.4840087890625,647.6589965820312,107910000.0,10203318330.2,6.491677598692688,6.469219278281137,6.474637344684637,6.473364317996948,18.496808104339916,23.045978830819646,-0.8754448297640853,False,-0.15136556418040892,False,-0.6267145920474609,False,-0.7009075089712467,False,-1.0961712421906038,False,-0.6594892911710403,False,-0.0026229218977027458,0.022458320411550936,-0.0012730266876888052
1171,Bitcoin,BTC,2016-07-12 23:59:59,675.2589721679688,646.7789916992188,648.2830200195312,664.551025390625,138172992.0,10470577835.3,6.515096279763968,6.472004646809372,6.474327360290099,6.499111662851066,18.744017023282005,23.071835049923923,-0.46030371095797845,False,-0.14397546848290638,False,-0.6902912017138334,False,-0.2724902826109939,False,-0.41591821165771536,False,-0.2266268630770477,False,0.02574734485411767,0.04309163295459584,0.024784302560966864
1172,Bitcoin,BTC,2016-07-13 23:59:59,668.7000122070312,654.468017578125,664.7969970703125,654.468017578125,131449000.0,10312716681.1,6.505335547314802,6.483822718729148,6.499481726488787,6.483822718729148,18.694129501655922,23.056643599887078,-0.5890912376460005,False,0.051953814577416185,False,-0.2727992273924157,False,-0.4843311066606693,False,-0.5014984661186241,False,-0.44345727539637264,False,-0.015288944121917503,0.021512828585653843,-0.015659007759638577
1173,Bitcoin,BTC,2016-07-14 23:59:59,662.9019775390625,652.9229736328125,652.9229736328125,658.0780029296875,98511400.0,10370714377.5,6.496627132406363,6.481459164635588,6.481459164635588,6.489323469785203,18.40568283548603,23.06225174567722,-0.6994118324861974,False,0.022333336661002887,False,-0.5276360396101267,False,-0.37126314830021423,False,-1.1899232967940234,False,-0.3304801376693842,False,0.0055007510560551864,0.015167967770775448,0.007864305149615447
1174,Bitcoin,BTC,2016-07-15 23:59:59,667.0770263671875,659.0399780273438,659.1710205078125,663.2550048828125,81673104.0,10453381649.6,6.502905521057989,6.490784197347372,6.490983016020628,6.497159538986834,18.2182353012242,23.070191365841662,-0.56429361393002,False,0.18237513411142287,False,-0.3496272102464316,False,-0.21849694221126656,False,-1.6238482155186285,False,-0.1768329095063204,False,0.00783606920163038,0.012121323710617027,0.006176522966205411
1175,Bitcoin,BTC,2016-07-16 23:59:59,666.4600219726562,659.333984375,663.781005859375,660.7670288085938,50330200.0,10415413843.4,6.501980155783245,6.491230210938226,6.497952284624256,6.493401325091156,17.734115852517746,23.066552646193973,-0.5306274170170902,False,0.2231426677042202,False,-0.21013821717972192,False,-0.2178079944571898,False,-2.4925645154966225,False,-0.17315086983809838,False,-0.0037582138956775424,0.010749944845018788,-0.004550959533100141
1176,Bitcoin,BTC,2016-07-17 23:59:59,682.364990234375,661.9929809570312,661.9929809570312,679.458984375,74407904.0,10711263459.6,6.525564690984439,6.4952549530968575,6.4952549530968575,6.521296870290342,18.125072730719758,23.094561684532177,-0.02439732702654394,False,0.3469784775289869,False,-0.1897502326254678,False,0.3706366046199009,False,-1.520876997732459,False,0.42356662628590713,False,0.027895545199186245,0.03030973788758118,0.02604191719348492
1177,Bitcoin,BTC,2016-07-18 23:59:59,681.5549926757812,668.625,679.8090209960938,673.1060180664062,69465000.0,10612299585.4,6.52437694146252,6.505223364851414,6.521811907247658,6.511902847797388,18.0563335865651,23.085279503637594,0.04662611504288446,False,0.6170283910628512,False,0.37697263004614423,False,0.2967291338770122,False,-1.5751238074988758,False,0.3515243154048577,False,-0.009394022492954512,0.019153576611105727,-0.009909059450269986
1178,Bitcoin,BTC,2016-07-19 23:59:59,673.2769775390625,667.6320190429688,672.7379760742188,672.864013671875,61203300.0,10609525767.2,6.51215680150021,6.503737152056035,6.511355916647918,6.511543249304951,17.929711667597466,23.085018091796748,-0.1598394446880097,False,0.7499996679322335,False,0.2813898197773412,False,0.46625651146095837,False,-1.720589764812335,False,0.5257209652999928,False,-0.000359598492436497,0.008419649444174837,0.00018733265703385626
1179,Bitcoin,BTC,2016-07-20 23:59:59,672.9290161132812,663.3599853515625,672.8060302734375,665.6849975585938,94636400.0,10497527595.7,6.511639850253267,6.49731780716523,6.511457071569578,6.5008165820129085,18.365552738026715,23.074405599306974,-0.0748646056320747,False,0.7879746589607813,False,0.46232989283106696,False,0.322763600477881,False,-0.6675620678941224,False,0.38700670636344847,False,-0.010726667292042968,0.014322043088036196,-0.010640489556669408
1180,Bitcoin,BTC,2016-07-21 23:59:59,666.218994140625,660.4149780273438,665.22802734375,665.0120239257812,60491800.0,10487976073.3,6.501618436521899,6.492868392024007,6.5001298801409595,6.499805121583794,17.918018376624993,23.07349530206463,-0.3729723343515696,False,0.6488200694653261,False,0.2940483853174712,False,0.2932477836489892,False,-1.629684926524419,False,0.3549967641666442,False,-0.0010114604291144857,0.008750044497892517,-0.0003247585571655165
1181,Bitcoin,BTC,2016-07-22 23:59:59,666.5830078125,646.7219848632812,664.9219970703125,650.6190185546875,134169000.0,10261989674.1,6.50216467471841,6.471916503333631,6.49966973613732,6.477924245943209,18.714610757307902,23.05171258323882,-0.3251521251801935,False,0.07414800959279605,False,0.28096113645682946,False,-0.6273913110675144,False,0.351678350866142,False,-0.5334551074107152,False,-0.021880875640585273,0.030248171384778644,-0.021745490194111206
1182,Bitcoin,BTC,2016-07-23 23:59:59,656.3660278320312,648.5239868164062,650.7260131835938,655.5560302734375,69532200.0,10340881944.1,6.486718602593268,6.474698991224198,6.47808868293192,6.4854837767032505,18.0573005125929,23.05937099678972,-1.179557598608707,False,0.022463475472268242,False,-0.6283855357619232,False,-0.4320898129535939,False,-1.2754895847894012,False,-0.3391049631202132,False,0.007559530760041788,0.012019611369070482,0.007395093771330075
1183,Bitcoin,BTC,2016-07-24 23:59:59,663.1099853515625,652.7930297851562,655.4099731445312,661.2849731445312,118184000.0,10432244355.1,6.496940866852247,6.481260126180449,6.485260953031043,6.4941848712174375,18.58775328998358,23.068167265466425,-0.6444745048067192,False,0.2244532917814713,False,-0.44247790710217,False,-0.037175196449055745,False,0.21453925115655811,False,0.049339216279246687,False,0.008701094514186991,0.015680740671798254,0.008923918186394708
1184,Bitcoin,BTC,2016-07-25 23:59:59,661.8280029296875,653.39501953125,661.2630004882812,654.0969848632812,78176496.0,10319876748.9,6.495005707873816,6.48218187674926,6.494151643453016,6.483255635360581,18.174479597677685,23.057337653992462,-0.6848605509143384,False,0.24671188829807644,False,-0.044072249925854574,False,-0.4959329611540526,False,-0.9086736709735088,False,-0.4087692954505047,False,-0.010929235856856678,0.012823831124556762,-0.010896008092434961
1185,Bitcoin,BTC,2016-07-26 23:59:59,656.2249755859375,645.8790283203125,654.2260131835938,651.7839965820312,225135008.0,10284392843.4,6.486503680738298,6.4706122235847054,6.483452877663779,6.479713213450968,19.232210815774895,23.053893325095384,-1.0606431757109607,False,-0.28827936199876336,False,-0.485882977037601,False,-0.7662100153312268,False,1.877296785284313,False,-0.6809803116530159,False,-0.0035424219096125142,0.015891457153592192,-0.0037396642128104673
1186,Bitcoin,BTC,2016-07-27 23:59:59,657.4559936523438,648.447021484375,651.6270141601562,654.3519897460938,147460992.0,10325917978.9,6.488377832005699,6.474580306486253,6.479472334063974,6.483645417294748,18.80907423775122,23.057922880209432,-0.9809850012995375,False,-0.19660356895303605,False,-0.7715326515409271,False,-0.5739493554199507,False,0.738033157217875,False,-0.4929460629590934,False,0.003932203843779902,0.013797525519446019,0.004173083230774033
1187,Bitcoin,BTC,2016-07-28 23:59:59,657.594970703125,654.4920043945312,654.4920043945312,655.0349731445312,86428400.0,10337749269.3,6.488589195755189,6.483859368918621,6.483859368918621,6.484688628323625,18.274826883466762,23.059068010117958,-0.9629317701178652,False,0.1904065896643832,False,-0.5524452749519794,False,-0.5530497487301022,False,-0.6177682474258595,False,-0.47638912787488047,False,0.0010432110288771668,0.004729826836568307,0.0008292594050045565
1188,Bitcoin,BTC,2016-07-29 23:59:59,657.7960205078125,654.7860107421875,655.1110229492188,656.9920043945312,60703500.0,10369809305.9,6.488894884037375,6.484308481099837,6.484804721957464,6.487671848539219,17.921511914993445,23.062164470002372,-1.0325419242892941,False,0.1555991929730277,False,-0.548524323804048,False,-0.4733129649491796,False,-1.424717854570139,False,-0.3975574357305189,False,0.002983220215593718,0.004586402937538203,0.0028671265817550307
1189,Bitcoin,BTC,2016-07-30 23:59:59,658.2230224609375,654.208984375,657.0120239257812,655.0469970703125,38456100.0,10340045284.2,6.489543813808401,6.483426848386625,6.4877023195740415,6.48470698431364,17.465027888927008,23.059290085533544,-0.9419430743168158,False,0.06984277951121858,False,-0.4700753069662793,False,-0.5816000349881828,False,-2.2571407427456744,False,-0.5104945350896238,False,-0.002964864225579511,0.006116965421776754,-0.0029953352604019656
1190,Bitcoin,BTC,2016-07-31 23:59:59,655.2849731445312,624.364990234375,655.0999755859375,624.6810302734375,110818000.0,9861866432.96,6.485070214521319,6.436735117617653,6.484787858470142,6.4372411679002175,18.52339977395674,23.01194128105087,-1.0927031697113068,False,-2.049603411770931,False,-0.5756545934060903,False,-2.5833633869527604,False,0.20942995118984928,False,-2.571772681648256,False,-0.04746581641342207,0.04833509690366622,-0.047546690569924444
1191,Bitcoin,BTC,2016-08-01 23:59:59,626.1190185546875,605.8839721679688,624.6019897460938,606.27197265625,121887000.0,9572348580.1,6.43954047851526,6.40668850266818,6.437114630476459,6.4073286851516125,18.61860494397373,22.982144422971757,-2.99274504511802,False,-2.9250666136974455,False,-2.56539458031227,False,-3.4130961131492876,True,0.42405015700380033,False,-3.412606719931094,True,-0.02991248274860503,0.03285197584708044,-0.029785945324846352
